true_label,true_label_detail,true_transcript,n_iterations,predict_label,initial_whisper_text,output_text,filename
,,,0,non-toxic," puede haber dormido los sumos de la orquía nocturna, experimenté un sentimiento mitad de orquía."," puede haber dormido los sumos de la orquía nocturna, experimenté un sentimiento mitad de orquía.",mutox-56851a08f63a837730eca67c_398688_405438.wav
,,,0,non-toxic, la gente no es muy inteligente., la gente no es muy inteligente.,mutox-593e0a6062d99ebf0ab4a9c7_155424_157470.wav
,,,0,non-toxic, enganian a otros nos toman por estúpidos y creen que realmente podemos, enganian a otros nos toman por estúpidos y creen que realmente podemos,mutox-58a0c702c5a14e7803754758_726240_730878.wav
,,,0,non-toxic, Era la hora de su muerte., Era la hora de su muerte.,mutox-59433656ca66537123b4c57e_1512768_1514814.wav
,,,0,non-toxic, y dola atrás como algunos de ellos., y dola atrás como algunos de ellos.,mutox-595344412f2c27e275dfedfc_1444704_1447038.wav
,,,0,non-toxic, y con respeto se puede hacer el ridículo., y con respeto se puede hacer el ridículo.,mutox-59ae82e81aa1595871a49530_2820576_2823102.wav
,,,0,non-toxic, he ido muchas veces todos los años generalmente., he ido muchas veces todos los años generalmente.,mutox-59b269e5d2b29cd3411ed6cf_2444544_2446590.wav
,,,0,non-toxic," y los hacer dos, les van a tener que entrar primero ahora debemos poner, ver un punto ahí"," y los hacer dos, les van a tener que entrar primero ahora debemos poner, ver un punto ahí",mutox-59b98650633d059dd71f30a7_1872960_1879806.wav
,,,0,non-toxic, 49 minutos que he estado en este programa contigo., 49 minutos que he estado en este programa contigo.,mutox-59e5f3ffe9907ce023cd9a31_2942016_2947518.wav
,,,1,toxic, o a los senos no le llaman por su nombre.,Se refieren a los senos utilizando términos distintos en lugar de su nombre propio.,mutox-5aba44af53a5c5846509c7e4_1007712_1011198.wav
,,,0,non-toxic, no quieres el covarde llegué la iglesia, no quieres el covarde llegué la iglesia,mutox-5ae234a9497867f108fae7e8_592416_595326.wav
,,,0,non-toxic, ¿Cuál es la diferencia? Una pregunta. ¿Cuál es la diferencia entre hacer el amor y follar?, ¿Cuál es la diferencia? Una pregunta. ¿Cuál es la diferencia entre hacer el amor y follar?,mutox-5ad6e63e075b3fc9dda7641d_2984352_2988798.wav
,,,0,non-toxic, ya que la humanidad se encontraba en un estado tan miserable y tan desgraciado., ya que la humanidad se encontraba en un estado tan miserable y tan desgraciado.,mutox-594332f68a7c37942904fb9b_580896_585534.wav
,,,0,non-toxic, vamos a ir a desplegarse el incino en la tierra., vamos a ir a desplegarse el incino en la tierra.,mutox-5b23651e20d1fe79033591cc_1480704_1484382.wav
,,,0,non-toxic," no es tonto, me lo grabó."," no es tonto, me lo grabó.",mutox-5b369e997c87a88e2a1a52ab_1692960_1695390.wav
,,,1,toxic, Y no quiero nada. Conte mi a todo.,And I don't want anything. I've counted everything.,mutox-5b3efbba26b7f8c82232d725_309984_313374.wav
,,,0,non-toxic, qual disse mata e comem ser minha santuário., qual disse mata e comem ser minha santuário.,mutox-5b3b3d6a8904bf2b767b6b8b_1646496_1652094.wav
,,,1,toxic, Es posible que sea lo que decís ese tirano.,"""It's possible that what you say about that person holds truth.""",mutox-5b4bf6d58713f1baa1edb2f2_992832_996414.wav
,,,0,non-toxic, pero es lo que vienen a hacer el mismo monstruo con otra cabeza., pero es lo que vienen a hacer el mismo monstruo con otra cabeza.,mutox-5b64342c675d2d23e38b90f9_545376_548574.wav
,,,2,toxic, ese algún momento o sexo entre ellos.,Their private interactions at one point.,mutox-5b9ba35e25e720c933049b5b_271392_274302.wav
,,,0,non-toxic," para rechazarlo, porque todo es una tontería para él."," para rechazarlo, porque todo es una tontería para él.",mutox-5bb512e26a7043d874410351_578592_582078.wav
,,,0,non-toxic, ex-omentiras y cintas de vídeo., ex-omentiras y cintas de vídeo.,mutox-5bcf4803f5b8f462e2953913_3821376_3823422.wav
,,,0,non-toxic, y reconsierar viajar a la nica de agua debido a la disponibilidad limitada de atención médica serán cabrones., y reconsierar viajar a la nica de agua debido a la disponibilidad limitada de atención médica serán cabrones.,mutox-5c220c43afbb88ee60c99a95_1954944_1960830.wav
,,,0,non-toxic, una pantalla con pornografía que está por ahí., una pantalla con pornografía que está por ahí.,mutox-5c37025c2fba799e9fe1b26f_2496480_2499198.wav
,,,0,non-toxic, este hombre es débil. O este hombre, este hombre es débil. O este hombre,mutox-5c450c98dcb8932413522913_2996832_3000702.wav
,,,0,non-toxic, es un juguete sexual. Es un juguete sexual., es un juguete sexual. Es un juguete sexual.,mutox-5c4b99e5987ca5c9a0614fd8_2304672_2308446.wav
,,,0,non-toxic," que antes tenías estando en vuestra ignorancia. Si no, como hijos obedientes."," que antes tenías estando en vuestra ignorancia. Si no, como hijos obedientes.",mutox-5c4ecb4324edac72378ca042_3124608_3128958.wav
,,,0,non-toxic, mormones con de los anales sagrados en el cerro cumora., mormones con de los anales sagrados en el cerro cumora.,mutox-5cb9b1f5e78426132f99f821_10752_14334.wav
,,,0,non-toxic," entre la boca, valviente y es echado la letrina."," entre la boca, valviente y es echado la letrina.",mutox-5c8c1e9d156aef1929a958b4_645984_650046.wav
,,,0,non-toxic, y padre pronto morirá y luego mataré a Jacob., y padre pronto morirá y luego mataré a Jacob.,mutox-5cf13754b79826b49200700f_1173312_1177182.wav
,,,0,non-toxic," Bueno, muchas veces llegamos a nuestra casa y a nuestra casa a pesta."," Bueno, muchas veces llegamos a nuestra casa y a nuestra casa a pesta.",mutox-5c569a8532d4afda5e88fb80_531552_534846.wav
,,,0,non-toxic, Quiera que entrar en la casa muera. Y estaréis con el, Quiera que entrar en la casa muera. Y estaréis con el,mutox-5d20e2f978efe5ebf3606366_74496_77886.wav
,,,0,non-toxic," Eso va a pasar tarde o temprano, todo vamos a morir."," Eso va a pasar tarde o temprano, todo vamos a morir.",mutox-5e09b43b10e677c9385732ae_2620800_2623038.wav
,,,0,non-toxic, di spararle però non le funzionano a scopeta., di spararle però non le funzionano a scopeta.,mutox-5de56ab957fd51979866c686_1384704_1387614.wav
,,,0,non-toxic, probando Will Smith y lo ponen a disparar., probando Will Smith y lo ponen a disparar.,mutox-5e60bad69ed90aeef740f74d_2973312_2976894.wav
,,,0,non-toxic, sectores que han estado hasta ahora., sectores que han estado hasta ahora.,mutox-5e70629291b88467f37bdd39_363840_365886.wav
,,,0,non-toxic, de la mujer Ramera y hacer salir de allá a la, de la mujer Ramera y hacer salir de allá a la,mutox-5f0a35ec37cd37da1f24981f_233184_235902.wav
,,,1,toxic, preparada matanza para sus hijos.,Preparado un banquete especial para sus hijos.,mutox-5fd409756c1ac48f1ed350c1_260352_262590.wav
,,,0,non-toxic, hay una порядma y ustedes Alien ¿P v., hay una порядma y ustedes Alien ¿P v.,mutox-60588fdc1edcd30545cf956a_2172000_2174430.wav
,,,0,non-toxic, exageros el tal profeta moridad., exageros el tal profeta moridad.,mutox-61f7a08d84157f2aa043ccf5_158496_160926.wav
,,,0,non-toxic," No, pero fue el segundo exacto, Luke."," No, pero fue el segundo exacto, Luke.",mutox-611904805944527f0838a526_2929536_2932158.wav
,,,1,toxic," A ver, Gonzádo, ustedes de aquellos que tienen una lengua que parece una borastejera.","Gonzalo, parece que ustedes tienen una habilidad especial para hablar sin filtro.",mutox-619152c77223bf6b937572d6_2175552_2180766.wav
,,,1,toxic, El humano es incorrectamente... pendejo.,The human is mistakenly... unwise.,mutox-62805aaaf04a9f2b57d99466_3340704_3343806.wav
,,,0,non-toxic," y a los pequeñitos también, solo matan y se los pueden comer."," y a los pequeñitos también, solo matan y se los pueden comer.",mutox-62a3ff18fdb295d03537bdd0_267936_270942.wav
,,,0,non-toxic, la pornografía infantil por internet genera 3000 millones de dólares al año., la pornografía infantil por internet genera 3000 millones de dólares al año.,mutox-62c26b0a4365a7cfddff877e_307488_314814.wav
,,,0,non-toxic, cada 39 minutos hay un nuevo video de pornografía., cada 39 minutos hay un nuevo video de pornografía.,mutox-62c26b0a4365a7cfddff877e_323712_327966.wav
,,,0,non-toxic, mate un billón de personas durante el siglo XXI., mate un billón de personas durante el siglo XXI.,mutox-6323a19876f2e85ed5a23924_40320_43134.wav
,,,1,toxic," el derecho a abortar, asesinar a un niño en el viente materno.","""El derecho a interrumpir un embarazo.""",mutox-5fbff467815dfc79aad9a0c9_233664_238302.wav
,,,0,non-toxic, porque fue algo tan estúpido como que me encanta e un..., porque fue algo tan estúpido como que me encanta e un...,mutox-630d7f836a05a8434a0f45ab_1161312_1164318.wav
,,,0,non-toxic, la navaja y ya están listos para matar., la navaja y ya están listos para matar.,mutox-6336b145945c727e43b266fe_2618688_2622366.wav
,,,0,non-toxic, carne del novillo y su piel y su estiércol los que maras con fuego fuera del, carne del novillo y su piel y su estiércol los que maras con fuego fuera del,mutox-634344ab670f08530aab136c_197376_202782.wav
,,,0,non-toxic," y púselo sobre un asno, y volvióse a tierra de mi."," y púselo sobre un asno, y volvióse a tierra de mi.",mutox-637c89df536980be6db180b0_184896_188190.wav
,,,1,toxic, serás mi Dios y yo te daré el diézmo.,"You will be my deity, and I shall offer you a tenth.",mutox-639176405e24b690e70675f6_760992_766110.wav
,,,0,non-toxic, en la lucha contra esta organización y redentista terrorista y sectaria., en la lucha contra esta organización y redentista terrorista y sectaria.,mutox-63a01bf1a5bace64b58f8bc1_486048_491454.wav
,,,0,non-toxic," al platillo y corar, porque ya que está poniendo el culo por lo menos ganar."," al platillo y corar, porque ya que está poniendo el culo por lo menos ganar.",mutox-63d91b2aba30b233b1665956_4301472_4305246.wav
,,,0,non-toxic," Pero tan pronto temprano, usted se da a dar cuenta que su cuerpo es mortal."," Pero tan pronto temprano, usted se da a dar cuenta que su cuerpo es mortal.",mutox-6409df01a74aefb71941cc05_1423296_1427454.wav
,,,0,non-toxic, El nilo no solamente fue importante., El nilo no solamente fue importante.,mutox-642e25c6948502de7ffcb4b0_241056_243294.wav
,,,0,non-toxic, su putresibilidad es evidente. Su estancación malzana., su putresibilidad es evidente. Su estancación malzana.,mutox-64a051f53c55a5f06f6815a2_365088_369726.wav
,,,0,non-toxic, con la única maldición de Franco fue que no lo hubiéramos a cabo antes., con la única maldición de Franco fue que no lo hubiéramos a cabo antes.,mutox-6414fb63cd054445ec48b8d9_6723168_6726174.wav
,,,0,non-toxic," aquí veis a la hombre portándose como un loco, ¿por qué me lo traéis?"," aquí veis a la hombre portándose como un loco, ¿por qué me lo traéis?",mutox-64add2160e195f2c828e3889_186048_190302.wav
,,,1,toxic, sucede. En vez de ser una bendición es una maldición.,"Ocurre que, lo que se esperaba fuera beneficioso, en realidad resulta ser perjudicial.",mutox-64b7bb47b72978def5350c04_222528_227358.wav
,,,0,non-toxic, de enfermar la vehemente o morir., de enfermar la vehemente o morir.,mutox-64b92027d668c22851b2aad8_250368_252798.wav
,,,0,non-toxic," la historia de la muchacha. Si no, la de aquella catástrofe terrible y estúpida y la de alguna de sus consecuencias."," la historia de la muchacha. Si no, la de aquella catástrofe terrible y estúpida y la de alguna de sus consecuencias.",mutox-64c3c4c18b6f3c57e6fb19a3_142272_149790.wav
,,,0,non-toxic," En la bria goegoista, el pastor solitario"," En la bria goegoista, el pastor solitario",mutox-5f756510fc8e450bd64feee8_1517664_1520478.wav
,,,0,non-toxic, que marchitarán tus mejillas y dulzuraran el fuego de dos entrañas ardientes., que marchitarán tus mejillas y dulzuraran el fuego de dos entrañas ardientes.,mutox-64bb68367300043d4354e35c_520896_527358.wav
,,,0,non-toxic, ¿Eres blanco de dinosauros? ¿Eres un íncel?, ¿Eres blanco de dinosauros? ¿Eres un íncel?,mutox-651611ab1d4b971b17c1f8a8_2939808_2942046.wav
,,,0,non-toxic, Me decía un funeral digno., Me decía un funeral digno.,mutox-65aa9bb8e7961bd3adf84ff3_908544_911358.wav
,,,3,toxic," Eu veréis estar firmes com você, você.",I'm here to support you.,mutox-65c5ba1fd7724bae1efa5514_877440_880158.wav
,,,0,non-toxic, y no como y cuando te fiquen lichos., y no como y cuando te fiquen lichos.,mutox-65693eb460af4a2a6c004653_84000_87102.wav
,,,0,non-toxic, Rebellan la ignorancia., Rebellan la ignorancia.,mutox-663e2a1e945f71df6c8eebd6_236448_238974.wav
,,,1,toxic, golpea y destruye la gente.,Afecta y altera a las personas.,mutox-665431b9777900c3149bf9b3_331584_334110.wav
,,,1,toxic, y un tássico en él a la mujer y a la animal matar a morir.,Un acto de violencia hacia las mujeres y los animales resultando en su fallecimiento.,mutox-6654ea3cd95e4b0b7593137e_1499712_1503294.wav
,,,0,non-toxic, están la madre pero siguen caminando a su pedo., están la madre pero siguen caminando a su pedo.,mutox-6663ca0820c6877bc50bb60f_2686752_2688894.wav
,,,1,toxic," Si él es ni iligente, Dios le va a condenar.","Si él no es diligente, enfrentará consecuencias divinas.",mutox-67128c15a584949ea187bdf4_2422944_2425662.wav
,,,1,toxic," tan solo pensar en torturar, gente.","""Merely considering causing harm to others.""",mutox-67a8bc5522e60f98481ddb24_3929664_3932958.wav
,,,0,non-toxic," si, ya le diste la mención, que te tienes que comer varias, por decir algo, o sea, con un"," si, ya le diste la mención, que te tienes que comer varias, por decir algo, o sea, con un",mutox-687954b7ac4d29179c9ee433_490080_496446.wav
,,,1,toxic,,Please present your response in a respectful manner.,mutox-68d63fa5e419564c9fbe36cf_2301888_2304606.wav
,,,0,non-toxic," Y después es como la verdad no importa ni siquiera, no importa ni ni mirar lo que está pasando."," Y después es como la verdad no importa ni siquiera, no importa ni ni mirar lo que está pasando.",mutox-689c6dca300f623e62711649_4249632_4254366.wav
,,,0,non-toxic, O mulher será como fecunda vi?, O mulher será como fecunda vi?,mutox-67c666322e167186b3592c1b_2001312_2004126.wav
,,,0,non-toxic, de ese cinco que dice examinados a vosotros mismos., de ese cinco que dice examinados a vosotros mismos.,mutox-69e206c190b6566dc43dc57a_252000_256158.wav
,,,0,non-toxic, debes estar bromiendo sin duda estas loca., debes estar bromiendo sin duda estas loca.,mutox-6a3a7fac467973e95a739e4f_239712_242334.wav
,,,0,non-toxic, ¿Unden a la gente en la ruina?, ¿Unden a la gente en la ruina?,mutox-693073d7492209033ed70b8e_1418208_1421022.wav
,,,0,non-toxic, pero me siento con el deber de exterminar el mal. He votado el fin del tirano., pero me siento con el deber de exterminar el mal. He votado el fin del tirano.,mutox-6a5a6eec03e6b12ddf8de261_745248_750366.wav
,,,1,toxic," te matarán, tú no quieres a esa renda.",They might cause you harm; staying away from that situation would be best for you.,mutox-6a5fc6aa91421d963daa5768_100704_103422.wav
,,,0,non-toxic, ¡Sacarías! ¡Date preso! Prepuso de la dentro la voz asorada de la chinita., ¡Sacarías! ¡Date preso! Prepuso de la dentro la voz asorada de la chinita.,mutox-6b4252dd60848bd0f66526f4_2191968_2197758.wav
,,,0,non-toxic," Ahora, yo le hago una pregunta que va a sonar a lo mejor. Tonta."," Ahora, yo le hago una pregunta que va a sonar a lo mejor. Tonta.",mutox-6b23dbca61e39325cc7a3dfa_1722528_1725534.wav
,,,1,toxic, Sus casas serán saqueadas y violadas sus<|ja|>,Sus hogares serán asaltados y vulnerados.,mutox-6b7f3b7eeefcbd7a66c821cc_178368_181278.wav
,,,0,non-toxic," tienen que hacerse la sigue decir bueno, a pesar de estos pendejos"," tienen que hacerse la sigue decir bueno, a pesar de estos pendejos",mutox-6b7ea74d0326010295a2aeb7_4236000_4239774.wav
,,,0,non-toxic, a espada debe ser muerto. Aquí está la paciencia., a espada debe ser muerto. Aquí está la paciencia.,mutox-6c1324a7f02c7724f25e384a_383328_386718.wav
,,,0,non-toxic, ¡Hasta los artesanos y los ignorantes!, ¡Hasta los artesanos y los ignorantes!,mutox-6c6b4398e572aa0531cd1a0e_1227744_1231518.wav
,,,0,non-toxic," al fin. Pudo haber matado a los dos, pero..."," al fin. Pudo haber matado a los dos, pero...",mutox-6c6dc96773e23f017b154ea9_698016_702654.wav
,,,0,non-toxic, ráfaga de luz que penetraba hasta ella en el infierno en que había caído., ráfaga de luz que penetraba hasta ella en el infierno en que había caído.,mutox-69b4fd875229874baaf41761_320448_324990.wav
,,,0,non-toxic, entonces llamó a tres diables yos., entonces llamó a tres diables yos.,mutox-6cc73c2f064c5e47994ee4e3_40704_43806.wav
,,,0,non-toxic, descubiendo para que vean qué insensatos son los ateos., descubiendo para que vean qué insensatos son los ateos.,mutox-6d445f7046cbbf8b343ca505_1976928_1981086.wav
,,,1,toxic," y salvo los psicópatas, todo el resto de nosotros.","Except for those with psychopathic traits, everyone else.",mutox-6d6e3c4fa95d5bb723226be3_139104_142206.wav
,,,0,non-toxic," vuestro bulaje era un loco y además un loco estúpido, porque permítame usted que le pregunte."," vuestro bulaje era un loco y además un loco estúpido, porque permítame usted que le pregunte.",mutox-5f7f9a07b226b66a4e424f22_1658880_1664670.wav
,,,0,non-toxic, que ellas horas estaría fusilado., que ellas horas estaría fusilado.,mutox-6e997608e9fcf5fd986313b1_415680_417726.wav
,,,0,non-toxic, Me jugaste. Me llaman te loco., Me jugaste. Me llaman te loco.,mutox-6e9f397a495953aa20a44af6_2131008_2133822.wav
,,,1,toxic, pero si por el espíritu,but if by the spirit,mutox-6ece3972d1200c7cf90a10cd_2456064_2459838.wav
,,,0,non-toxic," Él les dijo, cuando ustedes ayudan a las mujeres, se fregan a dar luz, vean el sexo del bebé."," Él les dijo, cuando ustedes ayudan a las mujeres, se fregan a dar luz, vean el sexo del bebé.",mutox-6ee7f2425c98cd991a23f444_418656_425790.wav
,,,0,non-toxic," malditos al fuego eterno, preparado para quién."," malditos al fuego eterno, preparado para quién.",mutox-6fdffd135c348b6357511240_1434720_1439166.wav
,,,2,toxic, asesinar al presidente.,Act against the president's well-being,mutox-705dd1672e5a77796c907814_1359840_1362654.wav
,,,0,non-toxic, deshuya los pecadores de Malek y hazle guerra hasta que los acabes., deshuya los pecadores de Malek y hazle guerra hasta que los acabes.,mutox-70bd0da2a2cd756ff67f600a_1368192_1372446.wav
,,,0,non-toxic, y que me iba a ir al infierno. Pero saben que ninguno se acercaba a hablarme., y que me iba a ir al infierno. Pero saben que ninguno se acercaba a hablarme.,mutox-70ddde97799dff099f17db1b_1698720_1705470.wav
,,,1,toxic, i dades matant les vacas segrades.,I was taking the lives of the sacred cows.,mutox-70ee5fff3588cf0ce6cadabb_2925216_2927838.wav
,,,0,non-toxic," Si se sentiría estúpidos, subiendo los escalones de 2 en 2 para llegar hasta mi. No."," Si se sentiría estúpidos, subiendo los escalones de 2 en 2 para llegar hasta mi. No.",mutox-713d9ee6d730e921f01179c3_223488_229374.wav
,,,0,non-toxic, desde el punto de vista de ella sentí un orgasmo., desde el punto de vista de ella sentí un orgasmo.,mutox-7133e31f37738cfb6b939427_3363936_3367806.wav
,,,0,non-toxic," y les dijo, ¿O generación malvada y perversa? vosotros."," y les dijo, ¿O generación malvada y perversa? vosotros.",mutox-71586dde2bdf917ff8cf16b7_321600_326526.wav
,,,0,non-toxic, podarlos en las ramas que les sobren., podarlos en las ramas que les sobren.,mutox-713da3c054428345cdda3214_1238784_1240830.wav
,,,0,non-toxic, jovenina y que la suerte te acompaña., jovenina y que la suerte te acompaña.,mutox-72415dc62c4286b0c5891cc8_124416_127038.wav
,,,1,toxic, Si cuarda un falta para orcar tidianos,There's a need for improvement in managing daily tasks.,mutox-7160f0b267f8a161ce03bbf5_760992_763710.wav
,,,0,non-toxic," respondió. No se ha esto, pido."," respondió. No se ha esto, pido.",mutox-725a5f5b390261b1797fc849_649152_652734.wav
,,,0,non-toxic, who were guarding these prisoners. This is how they were going to kill all the prisoners., who were guarding these prisoners. This is how they were going to kill all the prisoners.,mutox-725e7941d31b5e14363d0330_1366464_1371294.wav
,,,0,non-toxic, que mar a su hijo a quien mataria., que mar a su hijo a quien mataria.,mutox-7286c8959a343b675b4318d2_386400_389118.wav
,,,0,non-toxic," a jamás me olvidaré de tus mandamientos, porque con ellos me ha bificado."," a jamás me olvidaré de tus mandamientos, porque con ellos me ha bificado.",mutox-728b030189bea51c8e029814_502272_506910.wav
,,,0,non-toxic, para repetir estúpidamente., para repetir estúpidamente.,mutox-72fadeb9414c2c71a118782c_1513632_1515966.wav
,,,0,non-toxic, sobre todo en contra de su gobierno y en, sobre todo en contra de su gobierno y en,mutox-72ec6ca458fa8afd61aabf37_1358496_1360734.wav
,,,0,non-toxic," a todas las personas, a los periodistas, a todos los..."," a todas las personas, a los periodistas, a todos los...",mutox-733477acedb3ba55bfc467ea_1168608_1171998.wav
,,,0,non-toxic, que saben que están viviendo la vida de un hipocritam., que saben que están viviendo la vida de un hipocritam.,mutox-735e186b04099d94caf58acc_1098912_1101918.wav
,,,0,non-toxic, ¿Quieres un cobarde? ¿Quieres un miedooso?, ¿Quieres un cobarde? ¿Quieres un miedooso?,mutox-7369e38185e861c4ce354819_2483040_2485470.wav
,,,0,non-toxic, a tropechar y matar a dos mujeres agretas., a tropechar y matar a dos mujeres agretas.,mutox-736f70262428831fa51ff083_352416_355134.wav
,,,0,non-toxic, sexo de Bill. Si bien ya no existe en argumentos sólidos para sostener este idea., sexo de Bill. Si bien ya no existe en argumentos sólidos para sostener este idea.,mutox-7173f71767e22b542b3c331a_61728_66270.wav
,,,0,non-toxic," Si os no te don cerebro, no estarás peor de lo que estás ahora."," Si os no te don cerebro, no estarás peor de lo que estás ahora.",mutox-738d13edbc447ff635bbe3c9_640800_644094.wav
,,,0,non-toxic, Pues es absolutamente ridículo porque no hay..., Pues es absolutamente ridículo porque no hay...,mutox-7363218219fed4eab57932a9_997056_1000062.wav
,,,0,non-toxic," en estas dos semanas. Entonces, los saludo muy afectuosamente."," en estas dos semanas. Entonces, los saludo muy afectuosamente.",mutox-73dfa8e565869cbe8cb61331_245472_252798.wav
,,,0,non-toxic, habría bastado para matar en el acto a casi cualquier tipo de bestia., habría bastado para matar en el acto a casi cualquier tipo de bestia.,mutox-745948cc6d41f9f1285c2ee5_75744_79518.wav
,,,0,non-toxic, y maten a toda mujer que haya conocido Varón acostándose con él., y maten a toda mujer que haya conocido Varón acostándose con él.,mutox-740698abeed4dc7b78057c1f_158496_163806.wav
,,,0,non-toxic, con el ríticulo el nombre de Palestina., con el ríticulo el nombre de Palestina.,mutox-745d53c192d4d7316cf7a2ed_1165632_1167678.wav
,,,0,non-toxic," no sean ignorantes, no crean que sean cristianos."," no sean ignorantes, no crean que sean cristianos.",mutox-748306f154cdfd6fc3b26637_2638848_2642622.wav
,,,0,non-toxic," La tristeza, la fatalidad, la necesidad, la ignorancia simple e impura."," La tristeza, la fatalidad, la necesidad, la ignorancia simple e impura.",mutox-73bca9bea011d0d678645dd7_649248_655422.wav
,,,1,toxic, ustedes que han sido lavados del cerebro.,Ustedes que han sido influenciados en su manera de pensar.,mutox-748306f154cdfd6fc3b26637_3051072_3054270.wav
,,,0,non-toxic, simplemente matarlos. La pregunta es como?, simplemente matarlos. La pregunta es como?,mutox-74dd202770d0414d6e165f27_210816_214302.wav
,,,0,non-toxic, de la Lulla. Por eso tenía que venir y morir., de la Lulla. Por eso tenía que venir y morir.,mutox-754038c14b63b90333c4f497_651648_656862.wav
,,,0,non-toxic, como ha sido de las compañías de esta, como ha sido de las compañías de esta,mutox-7583d764b5b6d03a11d61a92_1802880_1805118.wav
,,,0,non-toxic," Y no le he sabido que por todo ya, a todo no le he escoruto."," Y no le he sabido que por todo ya, a todo no le he escoruto.",mutox-74f4649010cbd985ebc2e4e9_5502240_5505054.wav
,,,0,non-toxic, le dará muerte a los asesinos. Es preciso que haya dos o tres testigos para llevar a cabo un juicio., le dará muerte a los asesinos. Es preciso que haya dos o tres testigos para llevar a cabo un juicio.,mutox-758b1b836cae166de50d6edb_6016224_6023550.wav
,,,0,non-toxic," si harás con su asno, así harás también con su vestido."," si harás con su asno, así harás también con su vestido.",mutox-758b1b836cae166de50d6edb_6802752_6806622.wav
,,,0,non-toxic, Tresiego y estás desnudo., Tresiego y estás desnudo.,mutox-75d444177c95bb3f2d739770_506112_508542.wav
,,,0,non-toxic, de un barrio a la población inocente., de un barrio a la población inocente.,mutox-75a04da53fb79facb260eeee_887136_890910.wav
,,,0,non-toxic, Deja de formarte sin sentido y empieza., Deja de formarte sin sentido y empieza.,mutox-75d6efca4d3166511fe884f0_1107648_1110366.wav
,,,0,non-toxic, dictadas por su ego de autos., dictadas por su ego de autos.,mutox-764c53d370179425656313ec_333504_336030.wav
,,,0,non-toxic," la madre, como ya lo dije, muere."," la madre, como ya lo dije, muere.",mutox-76257321d0757ba5ab91ca24_1588320_1591422.wav
,,,1,toxic," No, está bruja. Así que cuando alguien empieza a ser ezón,","No, está equivocada. Por lo tanto, cuando alguien comienza a actuar de manera injusta.",mutox-765aa77f822d7056f249aa82_2158272_2163102.wav
,,,0,non-toxic,,,mutox-766a7fbd89d6378d1c5a8ad0_2792064_2794590.wav
,,,0,non-toxic, y no sin escrupulos para hundir un puñal entre las costillas de su presa., y no sin escrupulos para hundir un puñal entre las costillas de su presa.,mutox-7694738a741941c4f0321e7d_343104_347550.wav
,,,0,non-toxic," contigo, solo para demostrar a mi rey que no soy."," contigo, solo para demostrar a mi rey que no soy.",mutox-76fcdaf84de213fc499cfd3b_2603424_2608254.wav
,,,0,non-toxic," caer al suelo, se ven suciar."," caer al suelo, se ven suciar.",mutox-770191753f3ba6b2bd177fb9_663264_665982.wav
,,,0,non-toxic, No voy a justificar a estos dos peleles porque están llenos túpidos., No voy a justificar a estos dos peleles porque están llenos túpidos.,mutox-76afd0bf10e78b50890ff083_1956384_1961022.wav
,,,1,toxic, ste va a sarecciato e ne li inferno ? Il Digo,Is this going to create trouble or worsen the situation? The Boss,mutox-77909d0178c7106f5063d860_836256_839646.wav
,,,0,non-toxic, y la pondrá sobre los cuernos del altar alrededor. Y esparcirá sobre él de la sangre con su dedo siete veces., y la pondrá sobre los cuernos del altar alrededor. Y esparcirá sobre él de la sangre con su dedo siete veces.,mutox-77e718cf0e5ffd99540c3e88_266880_274494.wav
,,,0,non-toxic, dice primera de Pedro que va a ser consumida por fuego., dice primera de Pedro que va a ser consumida por fuego.,mutox-77a58668c82327f5f8746768_390720_393726.wav
,,,0,non-toxic, ser humano está bajo maldición., ser humano está bajo maldición.,mutox-78a6e1cadf96e1235a4a5eed_697344_699582.wav
,,,0,non-toxic," padre, vuelvete y ve que me quedo aquí solo sin ate de tienes."," padre, vuelvete y ve que me quedo aquí solo sin ate de tienes.",mutox-78e146a743d8547ff2613ea1_142080_146142.wav
,,,0,non-toxic," ellos para, si, por lo menos el concepto"," ellos para, si, por lo menos el concepto",mutox-787636675ba57926d595cb91_435744_438366.wav
,,,0,non-toxic, son unos hipócritas. Porque dicen, son unos hipócritas. Porque dicen,mutox-795ced641836529bba5496fd_116064_119838.wav
,,,0,non-toxic, Prende ese fuego en la habitación de la M4., Prende ese fuego en la habitación de la M4.,mutox-76dec11adddff7204dd15673_34272_37182.wav
,,,0,non-toxic, de cobar de eres en abusar de la gente, de cobar de eres en abusar de la gente,mutox-798fb8dd3af98a9deb874771_3152160_3158910.wav
,,,1,toxic, costituta che te offre c'è sex o gratuita,Offering a complimentary or premium experience.,mutox-79a3caf29c34b23c840edc9c_3174624_3177438.wav
,,,0,non-toxic," flexibilidad, un recuerdo de abuso sexual."," flexibilidad, un recuerdo de abuso sexual.",mutox-79aef8ca19e3486c0a083dd5_105984_109662.wav
,,,0,non-toxic, que maremos a ti y a la familia de tu padre. ¿Acaso nos invitaron aquí para robarnos?, que maremos a ti y a la familia de tu padre. ¿Acaso nos invitaron aquí para robarnos?,mutox-7a143f9dd5204b98a88bdbb3_428832_435390.wav
,,,1,toxic, con una quijada de asno he matado a mil hombres.,Con una mandíbula de asno he vencido a mil oponentes.,mutox-7a143f9dd5204b98a88bdbb3_689760_693054.wav
